web_scraper_order,web_scraper_start_url,type shoes,price,address,image_link
"1765192851-4018","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's slippers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778184_uploaded_image1_1657303826.jpg"
"1765192851-4019","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","male wallabees","16,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778213_uploaded_image1_1657304825.jpg"
"1765192851-4020","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Adidas sneakers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778207_uploaded_image1_1657304681.jpg"
"1765192851-4021","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's loafers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778206_uploaded_image1_1657304609.jpg"
"1765192851-4022","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's loafers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778204_uploaded_image1_1657304497.jpg"
"1765192851-4023","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's loafers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778194_uploaded_image1_1657304194.jpg"
"1765192851-4024","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","18,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778195_uploaded_image1_1657304249.jpg"
"1765192851-4025","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","Price on request","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_3818343_uploaded_image1_1659804684.jpg"
"1765192851-4026","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Nike Air Force sneakers","15,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3818241_uploaded_image1_1659799970.jpg"
"1765192851-4027","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Nike sneakers","16,000 CFA","Sicap Liberté, Dakar, Senegal","https://images.coinafrique.com/thumb_3817739_uploaded_image1_1659779159.jpg"
"1765192851-4028","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","male wallabees","16,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3775622_uploaded_image1_1657151004.jpg"
"1765192851-4029","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's slippers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3775611_uploaded_image1_1657150659.jpg"
"1765192851-4030","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3775603_uploaded_image1_1657150360.jpg"
"1765192851-4031","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3775606_uploaded_image1_1657150479.jpg"
"1765192851-4032","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","18,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3774873_uploaded_image1_1657117277.jpg"
"1765192851-4033","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's slippers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3774870_uploaded_image1_1657117197.jpg"
"1765192851-4034","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's slippers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3774863_uploaded_image1_1657116920.jpg"
"1765192851-4035","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Louis Vuitton men's slippers","7,000 CFA","Pikine, Senegal","https://images.coinafrique.com/thumb_3815283_uploaded_image1_1659631728.jpg"
"1765192851-4036","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sandals","15,000 CFA","Dakar-Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3815177_uploaded_image2_1659628331.jpeg"
"1765192851-4037","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Balenciaga shoes","35,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3814032_uploaded_image1_1659580721.jpg"
"1765192851-4038","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Louis Vuitton shoes","50,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3814028_uploaded_image1_1659580489.jpg"
"1765192851-4039","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's fly swatters","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3823754_uploaded_image1_1660134031.jpg"
"1765192851-4040","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","Price on request","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3822937_uploaded_image1_1660079771.jpg"
"1765192851-4041","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's loafers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3792576_uploaded_image1_1658336396.jpg"
"1765192851-4042","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3792560_uploaded_image1_1658335985.jpg"
"1765192851-4043","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3792549_uploaded_image1_1658335468.jpg"
"1765192851-4044","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3792537_uploaded_image1_1658335022.jpg"
"1765192851-4045","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3792532_uploaded_image1_1658334814.jpg"
"1765192851-4046","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3792517_uploaded_image1_1658334192.jpg"
"1765192851-4047","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3792510_uploaded_image1_1658333821.jpg"
"1765192851-4048","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Orthopedic shoes","Price on request","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3822451_uploaded_image1_1660059160.jpg"
"1765192851-4049","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sneakers","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3821957_uploaded_image1_1660043602.jpg"
"1765192851-4050","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sneakers","24,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3821653_uploaded_image1_1660031788.jpg"
"1765192851-4051","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sneakers","24,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3821648_uploaded_image1_1660031629.jpg"
"1765192851-4052","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Louis Vuitton Air Force 1","30,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3821093_uploaded_image1_1659982937.jpg"
"1765192851-4053","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","20,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_3820985_uploaded_image1_1659978578.jpg"
"1765192851-4054","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","New Balance shoes","6,000 CFA","Pikine, Senegal","https://images.coinafrique.com/thumb_3820800_uploaded_image1_1659971848.jpg"
"1765192851-4055","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Orthopedic shoe","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3820763_uploaded_image1_1659970405.jpg"
"1765192851-4056","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Nike Dunk sneakers","30,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3819152_uploaded_image1_1659876591.jpg"
"1765192851-4057","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3778180_uploaded_image1_1657303672.jpg"
"1765192851-4058","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sneakers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778192_uploaded_image1_1657304103.jpg"
"1765192851-4059","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's slippers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778184_uploaded_image1_1657303826.jpg"
"1765192851-4060","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","male wallabees","16,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778213_uploaded_image1_1657304825.jpg"
"1765192851-4061","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Adidas sneakers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778207_uploaded_image1_1657304681.jpg"
"1765192851-4062","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's loafers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778206_uploaded_image1_1657304609.jpg"
"1765192851-4063","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's loafers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778204_uploaded_image1_1657304497.jpg"
"1765192851-4064","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's loafers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778194_uploaded_image1_1657304194.jpg"
"1765192851-4065","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","18,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3778195_uploaded_image1_1657304249.jpg"
"1765192851-4066","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","Price on request","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_3818343_uploaded_image1_1659804684.jpg"
"1765192851-4067","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Nike Air Force sneakers","15,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3818241_uploaded_image1_1659799970.jpg"
"1765192851-4068","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Nike sneakers","16,000 CFA","Sicap Liberté, Dakar, Senegal","https://images.coinafrique.com/thumb_3817739_uploaded_image1_1659779159.jpg"
"1765192851-4069","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","male wallabees","16,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3775622_uploaded_image1_1657151004.jpg"
"1765192851-4070","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's slippers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3775611_uploaded_image1_1657150659.jpg"
"1765192851-4071","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3775603_uploaded_image1_1657150360.jpg"
"1765192851-4072","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3775606_uploaded_image1_1657150479.jpg"
"1765192851-4073","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's shoes","18,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3774873_uploaded_image1_1657117277.jpg"
"1765192851-4074","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's slippers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3774870_uploaded_image1_1657117197.jpg"
"1765192851-4075","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's slippers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3774863_uploaded_image1_1657116920.jpg"
"1765192851-4076","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Louis Vuitton men's slippers","7,000 CFA","Pikine, Senegal","https://images.coinafrique.com/thumb_3815283_uploaded_image1_1659631728.jpg"
"1765192851-4077","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Men's sandals","15,000 CFA","Dakar-Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3815177_uploaded_image2_1659628331.jpeg"
"1765192851-4078","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Balenciaga shoes","35,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3814032_uploaded_image1_1659580721.jpg"
"1765192851-4079","https://sn.coinafrique.com/categorie/chaussures-homme?page=51","Louis Vuitton shoes","50,000 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3814028_uploaded_image1_1659580489.jpg"
"1765193069-4080","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Louis Vuitton sandals","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3870153_uploaded_image2_1662685759.jpeg"
"1765193069-4081","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Adidas sneakers","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3824307_uploaded_image1_1660157187.jpg"
"1765193069-4082","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Jordan Shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3868841_uploaded_image1_1662632995.jpg"
"1765193069-4083","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Nike men's shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3823059_uploaded_image1_1660085686.jpg"
"1765193069-4084","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","New Balance sneakers","30,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_3867262_uploaded_image1_1662552251.jpg"
"1765193069-4085","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Jordan sneakers","35,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3867230_uploaded_image2_1662550939.jpeg"
"1765193069-4086","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Men's sneakers","25,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3867218_uploaded_image1_1662550719.jpg"
"1765193069-4087","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Men's sneakers","25,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3867214_uploaded_image1_1662550565.jpg"
"1765193069-4088","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Men's sneakers","17,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_3866927_uploaded_image1_1662542564.jpg"
"1765193069-4089","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Nike Airmax 90 sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3865343_uploaded_image1_1662462354.jpg"
"1765193069-4090","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Jordan 3 Shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3864544_uploaded_image1_1662412041.jpg"
"1765193069-4091","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Nike Air Force One sneakers","15,000 CFA","Sicap Liberté, Dakar, Senegal","https://images.coinafrique.com/thumb_3864221_uploaded_image1_1662398872.jpg"
"1765193069-4092","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Men's shoes","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3818679_uploaded_image1_1659826032.jpg"
"1765193069-4093","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Men's shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3818680_uploaded_image1_1659826110.jpg"
"1765193069-4094","https://sn.coinafrique.com/categorie/chaussures-homme?page=50","Men's shoes","13,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3818671_uploaded_image1_1659825730.jpg"
