web_scraper_order,web_scraper_start_url,type_clothes,price,address,image_link
"1765232380-1216","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Baby clothes","10,000 CFA","Keur Massar, Senegal","https://images.coinafrique.com/thumb_3588178_uploaded_image1_1646153368.jpg"
"1765232380-1217","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's jersey","8,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_3585164_uploaded_image1_1645997873.jpg"
"1765232380-1218","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's bathrobes","12,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3584341_uploaded_image1_1645920047.jpg"
"1765232380-1219","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Set worn on Shrove Tuesday","20,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_3582459_uploaded_image1_1645794121.jpg"
"1765232380-1220","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Baby clothes","4,500 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3568689_uploaded_image1_1644934911.jpg"
"1765232380-1221","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's football jersey - Senegal","8,000 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_3566348_uploaded_image3_1644775694.jpeg"
"1765232380-1222","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Abaya","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3560017_uploaded_image1_1644370671.jpg"
"1765232380-1223","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's underwear","Price on request","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3552570_uploaded_image1_1643898522.jpg"
"1765232380-1224","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing 3-6 months","12,500 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3550527_uploaded_image1_1643810579.jpg"
"1765232380-1225","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","9,900 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3550501_uploaded_image1_1643809792.jpg"
"1765232380-1226","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Baby set","18,000 CFA","Keur Massar, Senegal","https://images.coinafrique.com/thumb_3550411_uploaded_image3_1643807273.jpeg"
"1765232380-1227","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Girls' outfit","8,500 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3549965_uploaded_image1_1643796780.jpg"
"1765232380-1228","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","12,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3549957_uploaded_image1_1643796504.jpg"
"1765232380-1229","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Mardi Gras clothing","20,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3547360_uploaded_image1_1643703487.jpg"
"1765232380-1230","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Girl's coat","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3546701_uploaded_image1_1643659342.jpg"
"1765232380-1231","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Baby sweater","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3546662_uploaded_image1_1643656828.jpg"
"1765232380-1232","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Crochet baby dress","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3546633_uploaded_image1_1643655713.jpg"
"1765232380-1233","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's jacket","7,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3538747_uploaded_image1_1643124842.jpg"
"1765232380-1234","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's set","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3536216_uploaded_image1_1642943146.jpg"
"1765232380-1235","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Dress","25,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3534704_uploaded_image1_1642807674.jpg"
"1765232380-1236","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's dress","25,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3534701_uploaded_image1_1642807591.jpg"
"1765232380-1237","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Dress","25,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3534698_uploaded_image1_1642807515.jpg"
"1765232380-1238","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's set","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3527123_uploaded_image1_1642357733.jpg"
"1765232380-1239","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's trousers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3527122_uploaded_image1_1642357621.jpg"
"1765232380-1240","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's set","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3527120_uploaded_image1_1642357377.jpg"
"1765232380-1241","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Girls' boxer shorts","8,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3516974_uploaded_image1_1641760222.jpg"
"1765232380-1242","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's boxer shorts","8,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3516897_uploaded_image1_1641755817.jpg"
"1765232380-1243","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Girl's outfit","8,500 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3516300_uploaded_image1_1641719011.jpg"
"1765232380-1244","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Boys' Set","13,500 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3513877_uploaded_image1_1641564259.jpg"
"1765232380-1245","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Baby clothes","5,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3512035_uploaded_image1_1641478303.jpg"
"1765232380-1246","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's thrift store sweater","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3502826_uploaded_image1_1640879287.jpg"
"1765232380-1247","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's thrift store outfit","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3502825_uploaded_image1_1640879211.jpg"
"1765232380-1248","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Princess dress","25,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3495993_uploaded_image1_1640295236.jpg"
"1765232380-1249","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's jeans","6,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3495990_uploaded_image1_1640295017.jpg"
"1765232380-1250","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's tights","2,000 CFA","Sicap Liberté, Dakar, Senegal","https://images.coinafrique.com/thumb_3492922_uploaded_image1_1640098024.jpg"
"1765232380-1251","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","1,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3491313_uploaded_image1_1639999946.jpg"
"1765232380-1252","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Boys' clothing 0-24 months","2,500 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3491173_uploaded_image1_1639994016.jpg"
"1765232380-1253","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Baby thrift store clothes","20,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3491052_uploaded_image1_1639984599.jpg"
"1765232380-1254","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's outfits","4,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3490179_uploaded_image2_1639899300.jpeg"
"1765232380-1255","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's tights - 0 to 24 months","2,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_3488219_uploaded_image1_1639747204.jpg"
"1765232380-1256","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's set","6,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3487929_uploaded_image1_1639736157.jpg"
"1765232380-1257","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","5,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_3483054_uploaded_image1_1639471866.jpg"
"1765232380-1258","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Girl's dress","5,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_3480133_uploaded_image1_1639253211.jpg"
"1765232380-1259","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","Price on request","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3475710_uploaded_image1_1639000859.jpg"
"1765232380-1260","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","15,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3472103_uploaded_image1_1638829619.jpg"
"1765232380-1261","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's Set","25,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3470013_uploaded_image1_1638728238.jpg"
"1765232380-1262","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's Hooded Sweater","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3468416_uploaded_image1_1638627351.jpg"
"1765232380-1263","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","children's clothing thrift store","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3468413_uploaded_image1_1638627289.jpg"
"1765232380-1264","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's hooded sweater thrift store","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3468409_uploaded_image1_1638627241.jpg"
"1765232380-1265","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Girl's dress","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3467169_uploaded_image1_1638560609.jpg"
"1765232380-1266","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Robe","25,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3462842_uploaded_image1_1638387220.jpg"
"1765232380-1267","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's briefs","7,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3462374_uploaded_image3_1638371268.jpeg"
"1765232380-1268","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's trousers","Price on request","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3460818_uploaded_image1_1638313368.jpg"
"1765232380-1269","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","Price on request","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3460815_uploaded_image1_1638313292.jpg"
"1765232380-1270","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","Price on request","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3460197_uploaded_image1_1638285384.jpg"
"1765232380-1271","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","Price on request","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1765232380-1272","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's second-hand clothing","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3447441_uploaded_image2_1637437933.jpeg"
"1765232380-1273","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's thrift store underwear","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3447436_uploaded_image1_1637437824.jpg"
"1765232380-1274","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Baby bonnet","1,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3446293_uploaded_image1_1637361506.jpg"
"1765232380-1275","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","Price on request","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3438481_uploaded_image1_1636971503.jpg"
"1765232380-1276","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's surf wetsuit","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3420805_uploaded_image1_1636035011.jpg"
"1765232380-1277","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's set","13,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3416581_uploaded_image1_1635864100.jpg"
"1765232380-1278","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Pear-shaped jacket for children","8,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3414761_uploaded_image1_1635795193.jpg"
"1765232380-1279","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's cotton boxer shorts - 12 pieces","6,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3412103_uploaded_image1_1635684897.jpg"
"1765232380-1280","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Princess dress","30,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3410760_uploaded_image1_1635583935.jpg"
"1765232380-1281","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Boys' Set","15,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_3405987_uploaded_image1_1635327202.jpg"
"1765232380-1282","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's dresses","15,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_3405969_uploaded_image1_1635326776.jpg"
"1765232380-1283","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","Price on request","Mbao, Dakar, Senegal","https://images.coinafrique.com/thumb_3404857_uploaded_image1_1635260273.jpg"
"1765232380-1284","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Children's clothing","Price on request","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3404666_uploaded_image1_1635254147.jpg"
"1765232380-1285","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Princess dress","10,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3401212_uploaded_image1_1635078924.jpg"
"1765232380-1286","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Princess dress","10,000 CFA","Patte d'oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3401211_uploaded_image1_1635078841.jpg"
